isolation_source,collection_date,Cohort,phylo_entropy,quadratic,unrooted_pd,rooted_pd,bwpd
14271,t2,Control,3.55529048591716,0.943108069656428,355.090319408476,355.089583550972,2.13663268889933
21272,tM,Sows,3.64736656588718,0.982990128667904,315.364965545313,315.365007820832,2.1872453728692
29754,t5,Neomycin+D-Scour,3.55091452310473,0.947845191492041,361.005797750892,361.005052075085,2.14519953852898
910916,tM,Sows,3.61534462399533,0.99531063032409,315.297224563363,315.297268008374,2.23425895133524
29778,t5,D-Scour,3.37599225166356,0.953929389840775,301.113092424597,301.113380746951,2.19686202040054
14317,t10,D-Scour,3.48053213503735,0.995185686965143,269.563766933486,269.564599928924,2.27740530041969
29692,t5,ColiGuard,3.29941903055927,0.951291455271002,296.891032039432,296.891393252176,2.21962313375546
14187,t10,Control,3.28127818586211,0.873212720568905,319.969969848844,319.969932622762,1.98270390821069
29875,t10,D-Scour,3.54378086595394,0.948340619071866,324.537647488852,324.537531405583,2.13098541351475
14306,t10,ColiGuard,3.53360290925472,0.948915358523024,340.754009086097,340.753613040719,2.14498354965395
14275,t10,ColiGuard,3.55151656741841,0.945552752471357,332.116342653055,332.116095729864,2.12882552476439
29846,t10,D-Scour,3.3167647223893,0.885841777998491,299.58546415819,299.585778853786,1.99889278865382
314531,tM,Sows,3.5802556639017,0.955424364292178,332.890525303904,332.890265015088,2.13525376509283
29655,t5,Neomycin+ColiGuard,3.26011576026987,0.961156548307877,238.613050527764,238.614417861794,2.26266663099466
ColiGuard,tNONE,PosControl_ColiGuard,1.53191393201825,0.398884130580509,129.879191319826,129.881030286961,0.862568615085372
14277,t2,Control,3.45796115293763,0.945939533652098,309.464587770629,309.464731911304,2.08923784952576
29753,t10,Neomycin,3.48087291483755,0.96641720695155,294.101209558337,294.101618935066,2.19726314259704
14163,t5,ColiGuard,3.41150150684409,0.948886023995271,318.96491487176,318.964894997123,2.16199524485911
14276,t10,D-Scour,3.36525768795735,0.898481700067985,321.187925054911,321.187866801837,2.02059452800261
Protexin,tNONE,PosControl_D-Scour,2.15291692324133,0.729230816518478,162.149467981653,162.150866074562,1.93841764600303
14192,t2,Neomycin,3.48500770974661,0.899190074590016,367.423218938821,367.422362471531,1.98614944502673
32650,tM,Sows,3.32220583986578,0.913741086819407,347.985704526437,347.985183631802,2.1117624036366
29804,t2,Neomycin,3.48841550774858,0.929564348382078,330.355077122374,330.35486060598,2.12717989524031
315376,tM,Sows,3.3191842589707,0.974864464480372,294.478623600626,294.479026461612,2.36238149496933
14208,t10,Neomycin,3.34056251176973,0.859936130600776,346.124901226361,346.12441245696,1.97260385700665
29864,t10,D-Scour,3.03877928004185,0.868824492509881,285.860311733855,285.860863382888,2.03942670086879
14172,t5,D-Scour,3.3359051878337,0.924325419018222,316.73844851606,316.738467079528,2.12864039144293
14184,t10,Control,3.49937725798825,0.925182639106999,314.046090100831,314.046155145646,2.08159595742332
14194,t10,Neomycin+D-Scour,3.2996575764194,0.868706067934879,320.881016932611,320.880963978052,1.97053653491703
29702,t10,Neomycin+ColiGuard,3.29544326622363,0.866915575277966,325.273121007159,325.272992226545,1.9825496304428
14174,t5,Neomycin+D-Scour,3.38798770063049,0.951484845861373,323.369461167482,323.369365251986,2.21552963031432
14188,t10,ColiGuard,3.34827549458086,0.906714924190611,278.294058790827,278.294741064976,2.07076565811797
29951,t10,Neomycin+D-Scour,3.41309181257835,0.922203554844101,309.138325082057,309.138474855388,2.10369881896861
29679,t10,Neomycin+ColiGuard,3.64376565933177,0.951516353317107,356.309550492082,356.308885893111,2.12795128407973
29665,t10,Control,3.10188033971168,0.908229454993849,321.313729735674,321.313669310686,2.26810749360865
29631,t4,Control,3.10247691586606,0.98971244604421,270.907800339375,270.905864593353,2.41968258252731
29707,t8,Control,3.29519824620879,0.914316604887176,311.282530228248,311.28260988306,2.11594363935453
14297,t6,Neomycin+ColiGuard,3.49174875891906,0.863611564903377,350.999291026056,351.001353237608,1.94264754600192
14194,t6,Neomycin+D-Scour,1.2374381883621,0.58035914835797,4.63614703001605,4.68461794292591,1.4053690692947
14286,t8,Control,3.47817643474966,0.98666954208262,310.387976572032,310.388011573068,2.24859710739285
29644,t6,D-Scour,3.43524704576243,0.942676937691192,334.25255612031,334.25378237869,2.19228365515438
29898,t4,Control,3.29997763308976,1.01058332494606,290.250873155385,290.249902964928,2.38527881307311
29679,t6,Neomycin+ColiGuard,3.33770217048851,0.850285283138587,324.888681185441,324.889440023695,1.93457469576826
14284,t4,ColiGuard,3.43811184145963,0.911599547313565,315.317667833015,315.317948911335,2.02426029562579
29792,t4,D-Scour,3.61911871018906,0.968248359615529,325.824865602048,325.825671172178,2.13300633700864
29913,t8,Control,3.41115156116075,0.940332514704859,278.378998753034,278.377435949681,2.17738245086913
14287,t6,Neomycin+D-Scour,3.25850900626496,0.902402324136962,300.017855696971,300.017373048716,2.01058721257283
29765,t4,D-Scour,3.65585049660364,1.00413156646407,349.697568225525,349.699565458481,2.24194887778865
14307,t6,ColiGuard,3.61134688819864,0.877689799871196,357.91608955743,357.918497037459,1.93378869817959
29943,t4,Neomycin+ColiGuard,3.56115623487,0.924601653697494,343.17270807247,343.174379601487,2.01098021136717
14262,t6,D-Scour,3.45745630349418,0.867648718100083,335.624340444427,335.62563517869,1.93511506911047
29752,t6,D-Scour,3.48753665831476,0.90930358353365,340.987600844121,340.989163298305,2.0577961927425
29793,t6,Neomycin,3.46768163863121,0.91480119695135,344.461230875805,344.462966724507,2.02365442248452
29679,t8,Neomycin+ColiGuard,3.32899432614158,0.850076407248856,311.556684016191,311.556777356043,1.85653168519295
29644,t4,D-Scour,3.16859413141229,0.988654698538616,273.164999860109,273.16317678758,2.47720778104831
29633,t4,Neomycin,3.46945440824581,0.989277984193571,314.03422195168,314.034438963741,2.25287096928125
14297,t4,Neomycin+ColiGuard,3.47270212217976,0.95554035048434,317.424590462581,317.424976712963,2.13822994598336
14195,t6,Neomycin+ColiGuard,3.24719164504533,0.895626390274113,295.520718190298,295.520011056711,2.09951956474122
14286,t4,Control,3.41974594825234,0.937393213184575,307.037208052723,307.037075792165,2.10281092964379
14275,t8,ColiGuard,3.34008477285054,0.880167903426956,306.935669612744,306.935532283653,2.029172780555
14183,t4,ColiGuard,3.49661323874153,0.985700357954271,313.333606715825,313.333788755007,2.2016501264194
14274,t8,Neomycin+ColiGuard,3.44472072658287,0.986159884911678,294.913518319224,294.912780875808,2.2402458830132
29703,t4,Neomycin+D-Scour,3.33958839735845,0.887386654176034,328.732926523049,328.733877255967,2.06719541390705
29653,t6,Neomycin,3.27402428593197,0.84269389780223,310.966745679913,310.966809571587,1.93732568732861
14286,t6,Control,3.13847123012096,0.794525446623315,320.572282101932,320.572825476841,1.82160391734629
29703,t6,Neomycin+D-Scour,3.3252218724017,0.861350692272936,324.334281303156,324.335012467218,2.00845846910351
29691,t4,Neomycin+D-Scour,3.45816541134002,0.999559690989653,305.272469965887,305.272249614223,2.26526680625262
14305,t6,Neomycin,3.2802077063477,0.796004287922605,339.183262765693,339.184735152043,1.80409909604856
14183,t8,ColiGuard,3.48964979969537,0.996830936366217,299.428932745092,299.428420699346,2.30666267925606
14194,t4,Neomycin+D-Scour,2.98224058952521,0.887876259261562,285.896904849083,285.895717319925,2.41743921440964
29743,t4,Neomycin,3.49410299696725,0.844065794645978,357.501812722315,357.504199522729,1.89258932457332
14174,t4,Neomycin+D-Scour,3.24271008345962,0.977378742507418,284.741397402122,284.740152193056,2.30143907028133
29653,t4,Neomycin,3.33322060890279,0.933870730180164,308.753207688369,308.753161086021,2.17587595549084
14194,t8,Neomycin+D-Scour,3.22979013850839,0.848677774291222,307.307300303067,307.307181524807,1.97855781083441
29912,t4,Control,3.5473286318761,1.01776197152431,319.979297612454,319.97981138713,2.294037592988
29653,t8,Neomycin,3.3908001659851,0.889313325382906,319.146682404626,319.14715461733,2.03246414545756
14183,t6,ColiGuard,3.2966448262143,0.847977622308847,311.155607178274,311.15568049742,1.94510378846652
29745,t4,Neomycin+ColiGuard,3.30150930603677,0.8360884066654,334.637386807831,334.638632275952,1.96165886267795
14305,t4,Neomycin,3.39201983147995,0.982398447889415,329.530003276884,329.530993797788,2.24180150324078
14287,t4,Neomycin+D-Scour,3.21820331630734,0.834495936882097,313.735698938142,313.735901048715,1.9091607737345
29962,t4,Control,3.10154089350954,0.925497313512657,297.005210182792,297.004577151159,2.53379960743276
29679,t4,Neomycin+ColiGuard,3.44696150737573,0.897277345306541,327.978495914004,327.979408987721,2.09147946440709
29913,t6,Control,3.25633913625669,0.823901751754978,299.82696342981,299.826471252714,1.87521550287369
29913,t4,Control,3.42646829063092,0.964324834902835,309.612222890592,309.612219168034,2.15578389213039
29778,t4,D-Scour,3.21733820473542,0.999527941854414,270.216323563117,270.214353300385,2.35180841575545
29900,t4,Neomycin+ColiGuard,3.25368707291324,0.908401239690015,327.857665170429,327.858572212592,2.12850322582353
14274,t4,Neomycin+ColiGuard,3.54762645717135,0.970076441402448,333.009725614966,333.010889834501,2.12833947632589
29962,t6,Control,3.12418979810571,0.902460809386087,259.985310350827,259.982829382696,2.14227455857507
29962,t8,Control,3.39952219248895,1.04979684898046,272.651215353815,272.649366634508,2.4682015586781
14201,t4,Neomycin+D-Scour,3.10684502019644,0.912518601228378,302.618255144835,302.617902301714,2.35321666143516
29949,t6,Neomycin,3.44698987168956,0.903440019557142,352.283752291791,352.285878620287,2.04777472348692
29793,t8,Neomycin,3.29708447307872,0.921936397344536,322.194866372797,322.195490742866,2.13993294075882
14275,t6,ColiGuard,3.37151243257822,0.889548937386521,323.714896819283,323.715597065294,2.00637885048348
14284,t8,ColiGuard,3.33290860145062,0.9295378087236,300.350901780102,300.350435756636,2.20639886185097
29939,t4,Control,3.64605062617411,0.984712792747627,360.053473718989,360.055987891641,2.16408599166074
14172,t4,D-Scour,3.57244523177579,0.955617216811761,328.139942033571,328.140863166256,2.12057775013775
14287,t8,Neomycin+D-Scour,3.44065044754774,0.888217144713601,332.938648706981,332.939809378542,2.00446298136109
14205,t6,D-Scour,3.37449068553075,0.99682091032351,280.305182959437,280.303716306158,2.24655023867234
14231,t4,ColiGuard,3.34092152010863,0.902161699111993,320.489020581149,320.489559799861,2.04307511290465
14297,t8,Neomycin+ColiGuard,3.29379421267402,1.05536130268287,251.458112161386,251.455205537841,2.42541381494472
29949,t4,Neomycin,3.37491615023826,0.878827755718447,343.094523473687,343.096191099933,2.01541782275322
29703,t8,Neomycin+D-Scour,3.34419759835642,0.933013503528711,304.010347156947,304.010063803416,2.15275452642404
29797,t4,Neomycin,3.63754133202402,0.980879502419297,330.870310684608,330.871368110149,2.17327233847836
MockCommunity,tNONE,MockCommunity,1.93276873496915,0.636317069545672,123.617918477488,123.618513565668,1.59334021389526
29718,t4,Neomycin,3.51253980095912,0.916995229297077,343.890584843122,343.892292206669,2.01725181712679
29863,t4,ColiGuard,3.2722798806312,0.948485358432811,298.091671490568,298.09109269224,2.21155697102664
14195,t8,Neomycin+ColiGuard,3.42882252867911,0.964338202959778,310.879422621531,310.879482154267,2.23351577866018
14274,t6,Neomycin+ColiGuard,3.34068042344104,0.933534857749478,296.273118030543,296.272448454786,2.10515254746004
29707,t6,Control,3.18843496893893,0.92447298614942,307.631207926601,307.631105316961,2.2622701904458
14205,t8,D-Scour,3.37583799043785,1.04647154481595,297.11284092917,297.112213270182,2.4621919521147
14305,t8,Neomycin,3.38549603929821,0.846767813155529,325.462373371323,325.463160846789,1.94125567527198
14273,t4,D-Scour,3.49319533892458,0.872658397439374,334.05963308435,334.060849712517,1.93706368813239
29901,t4,ColiGuard,3.5714382986347,0.904462675913262,328.953264937803,328.954226669439,1.94775653032829
14307,t8,ColiGuard,3.42604282592341,0.888979123959337,338.517170599431,338.518609736203,2.01844718845956
29949,t8,Neomycin,3.33992876912445,0.896273070028718,312.890899117516,312.891059057893,2.0295330294498
14284,t6,ColiGuard,3.40476959054817,1.00139278579793,271.487584831655,271.485678026958,2.28774961227861
14205,t4,D-Scour,3.24841131054018,0.931058425200836,292.479641912926,292.478782976771,2.09403395657027
14295,t8,Neomycin+D-Scour,3.47867281024175,0.995997103814414,296.922964046409,296.922326909265,2.22491893003407
14233,t4,D-Scour,3.46310080194707,0.950106235337117,329.667080170856,329.668077534279,2.12668560639973
14262,t8,D-Scour,3.48055903711169,0.9615492920801,313.312283643429,313.312464618219,2.1761215797373
29793,t4,Neomycin,3.48945124949853,0.931190434763145,342.026339085107,342.027953390385,2.10330217813671
29765,t8,D-Scour,3.27427956475647,0.910230992484052,321.812066454076,321.812671715775,2.12214974531509
14163,t4,ColiGuard,3.48858613792661,0.942103782249772,322.381697102358,322.382330798529,2.1105399059324
14295,t4,Neomycin+D-Scour,3.71307549976303,0.922451067536831,353.560090482328,353.562280522285,1.99789662650572
29707,t4,Control,3.43265171104665,0.948251417436313,332.684802607034,332.685950607262,2.13728019889705
29655,t4,Neomycin+ColiGuard,3.26361458275502,1.01137705332703,262.516663659505,262.514309049905,2.31891114167954
29765,t6,D-Scour,3.43683544733712,0.949681799529186,300.535701740864,300.535244942129,2.14720341845404
29644,t8,D-Scour,3.38022027692515,0.947108448567709,306.42290049085,306.422737565666,2.19452702327206
14295,t6,Neomycin+D-Scour,3.57782026924727,0.93752856476112,336.722986365001,336.724335940792,2.08727110231773
29777,t4,Neomycin,3.36719885700036,1.04029321278389,278.30905758532,278.309831310735,2.41656438073292
14288,t6,ColiGuard,2.91173189273857,0.784270864501924,286.232485164244,286.233085497273,1.80920139236029
29924,t6,ColiGuard,3.45015285000208,0.947293052054074,320.995284720223,320.995124321272,2.17207141387625
14209,t8,ColiGuard,3.21455939560599,0.955512671955344,267.623216476673,267.62422404577,2.21524099079035
14298,t4,Neomycin+D-Scour,3.49756982554305,0.999714281754218,300.580943789506,300.581230127936,2.25580940682002
14276,t6,D-Scour,3.40167302106865,0.98111293525768,322.712901912828,322.71270392639,2.30705712312673
29652,t4,Neomycin+D-Scour,3.64719215472657,0.984786545111616,350.569084610828,350.568277033411,2.25626178262601
14208,t4,Neomycin,3.42373580036049,0.959107420774848,313.984887868936,313.984880882057,2.1523445974795
14306,t4,ColiGuard,3.32883327809193,0.899381687760484,331.450244495444,331.449855305305,2.0616432483793
29654,t4,Control,3.41967295755383,0.871555243173674,313.343550831643,313.343557879468,1.99776132206255
29666,t8,Control,3.21598224772815,1.00549906721741,277.802984359529,277.8037691596,2.42262298527738
29961,t8,Neomycin+D-Scour,3.44067288345321,0.926629818094796,318.0602932241,318.060197053058,2.13887026097263
29781,t4,Neomycin,3.00490299254522,0.96970765815302,263.545478986828,263.546575791123,2.39622362574234
29667,t6,Neomycin+D-Scour,3.42323865925756,1.03971818440783,246.187400555649,246.188877215581,2.31406894811951
14208,t6,Neomycin,3.24797070628182,0.838275886643568,338.298557986396,338.298018931139,1.89533051456428
29924,t4,ColiGuard,3.43525575971101,0.827816941952086,343.348795638246,343.348146066076,1.90037127354527
14187,t8,Control,3.32900470605846,0.879180119440273,292.511757793016,292.512220713536,2.0076489646791
14208,t8,Neomycin,3.44218144955864,0.886031171806513,325.509131395427,325.50887221768,2.01777895147743
29865,t4,Neomycin+D-Scour,3.34169037558135,0.892249692959082,313.829800912646,313.829797319613,2.01687419986546
29643,t4,Neomycin+ColiGuard,3.33827895904749,0.969917954244837,306.955833940202,306.955980773676,2.27616631808939
29665,t8,Control,3.59842089825004,0.952675317654026,350.552759668061,350.551952447891,2.11746319158222
29875,t8,D-Scour,3.31455332848035,0.857248537177221,339.891405973565,339.890832061207,2.01480619618095
29796,t4,Neomycin,3.18495378578702,0.968376878196988,265.408854597,265.409910624102,2.36379797422041
29875,t6,D-Scour,3.4405700266733,0.886558554974273,322.259301717361,322.259113657285,1.99942541877743
29754,t4,Neomycin+D-Scour,3.44022717074025,1.04410482944808,255.080996161897,255.082278198764,2.33672005097638
29646,t4,Neomycin+ColiGuard,3.48603272339588,0.876050322136272,349.649057479148,349.648270035151,1.97942394564133
29692,t4,ColiGuard,3.32206187341417,0.936937612470284,250.958948113111,250.960320354848,2.1453489287655
29665,t6,Control,3.44147859489588,0.866399703047713,333.47453739861,333.474103909842,1.91567126955487
29847,t4,Neomycin,3.565266729524,0.85923156360553,345.859338622414,345.858634110758,1.92447644149281
29646,t8,Neomycin+ColiGuard,3.64468930641529,0.899600198543388,350.858269311281,350.857455405488,1.95981022319608
29704,t4,ColiGuard,3.63560362418944,0.9598615294166,346.349086905438,346.348371676372,2.14013045071788
29700,t4,ColiGuard,3.36428458156942,0.930935959162401,334.867987870547,334.867523888196,2.16598049677422
14195,t4,Neomycin+ColiGuard,3.24776499272199,0.81243739729972,340.923375569937,340.922779074464,1.89778626893963
29700,t6,ColiGuard,3.32746185435973,0.895966019206668,311.795013403415,311.79505433867,2.06778263431768
29752,t4,D-Scour,3.56339816468887,0.817959312648145,372.754681831815,372.753388755718,1.83550381422263
14186,t4,Neomycin+ColiGuard,3.14465107085686,1.03102704123819,245.09596152491,245.097462069356,2.54566920450558
14317,t6,D-Scour,3.57277527445782,0.960779931880083,340.75429580556,340.753703010145,2.13384565827043
29742,t8,D-Scour,3.17768524000634,0.948012658993262,304.846418121177,304.846611116068,2.30481140037558
29742,t6,D-Scour,3.49930124800496,0.904943033626124,325.260759051894,325.260505309404,2.01658338684733
29668,t8,Neomycin,2.95594316530551,0.986183042596341,245.631186434215,245.632675266063,2.4681675351729
14306,t8,ColiGuard,3.38002166889647,0.875309357000259,322.245308909274,322.245121155411,1.99470778537215
14262,t4,D-Scour,3.40232444734144,0.942727326748132,349.278248064858,349.277468735472,2.13145452901021
29864,t6,D-Scour,3.22307936554231,0.934650642471769,263.580461007044,263.58155704581,2.12240701289049
29715,t6,Neomycin+ColiGuard,3.04882283756907,0.745854040166247,319.847874457138,319.847739167549,1.6658144181415
29702,t4,Neomycin+ColiGuard,3.37263312353922,0.861245805859969,327.337524985383,327.337225795972,1.9766127531327
29914,t4,D-Scour,3.46609565088896,1.03800952866181,256.92571469462,256.926956362576,2.32175933682127
29931,t8,Neomycin+D-Scour,3.22443364647786,0.963977089650995,280.025508710585,280.026244874029,2.28211182868235
29705,t6,Control,3.34153609041148,0.998459076956182,252.003744450229,252.005093828157,2.29744413724952
29668,t4,Neomycin,3.40990156346187,1.00686270593779,315.178940825643,315.178907708697,2.33439354683131
29948,t8,Control,3.51829546669599,0.957830857779988,324.613591677898,324.6133520977,2.18732294104949
29753,t4,Neomycin,3.68192346074465,0.937133122118145,349.793649829374,349.792859221189,2.07285570585624
29948,t4,Control,3.58547808677736,0.99470989194425,327.153286345579,327.152991187955,2.24212503868894
29951,t6,Neomycin+D-Scour,3.39807303377161,0.885101268775508,339.685012054291,339.684442658555,2.01556554128386
29931,t4,Neomycin+D-Scour,3.5683010045315,0.955783756761202,331.13424024616,331.133857971302,2.1593402661935
29875,t4,D-Scour,3.2652849309009,0.971572393029682,274.802693092336,274.803543549304,2.2575865974864
29694,t8,Neomycin,3.41482154610116,0.941920644083426,312.652072898707,312.652095078494,2.13221387411312
14261,t4,Neomycin+ColiGuard,3.3939930481683,0.919883913774465,307.632152997711,307.632285030952,2.12544439330211
29646,t6,Neomycin+ColiGuard,3.39994159860674,0.832525602882935,356.925317684075,356.924371009985,1.8779302023126
14265,t8,Neomycin,3.4194329584007,0.865821388795215,336.650904834223,336.650401835395,1.99648497603852
14261,t8,Neomycin+ColiGuard,3.23691360244092,0.91415334527244,300.472499526837,300.472788238407,2.15079359471612
14308,t4,ColiGuard,3.57412955539337,0.89106020568974,350.002375883329,350.001580707487,1.98756671014908
29704,t6,ColiGuard,3.25326783044746,0.947355483706332,285.447721844065,285.448339350468,2.22441775714035
29864,t4,D-Scour,3.56111817273408,1.06051778223915,282.262025869728,282.262713090332,2.38179606878714
14209,t4,ColiGuard,3.37064455912752,0.88640740465828,318.445095446476,318.444990854612,1.98393154742241
14261,t6,Neomycin+ColiGuard,3.47231848607383,0.929772758904535,314.159797970016,314.159787155491,2.073550425844
29865,t6,Neomycin+D-Scour,3.68914057813537,0.963222981009244,345.662273241864,345.66157304269,2.17798461191164
29742,t4,D-Scour,3.35605603917619,0.924694436874788,341.03998230399,341.039383256753,2.22432081946764
29847,t6,Neomycin,3.17595381754443,0.914618296787943,299.259789492682,299.260104742601,2.14893562265582
29667,t4,Neomycin+D-Scour,3.33947895481317,0.984614036598797,307.297491670978,307.297631027783,2.34156693461195
29846,t6,D-Scour,3.47567847421774,0.942995125677556,323.15367536755,323.153467735442,2.15874248387844
29781,t6,Neomycin,3.60563801564077,0.902754639920649,355.297487676691,355.29657662523,1.99986163830463
29865,t8,Neomycin+D-Scour,3.27286204702133,0.863310979199145,321.53517389889,321.535001685271,2.02341749277347
14276,t4,D-Scour,3.54507251506729,0.921548210188614,314.390679303442,314.390663436423,2.04581009516978
29643,t6,Neomycin+ColiGuard,3.22727935072219,0.91682969162846,271.012974235603,271.013907624911,2.09053067484726
29753,t6,Neomycin,3.26000494953192,0.751172231175724,361.670045692705,361.668995187325,1.71602813260595
14275,t4,ColiGuard,3.56890100241434,0.991522591802642,321.697257259224,321.697081498652,2.2607532281283
14184,t4,Control,3.47991274499092,0.967387829390159,272.943981751526,272.944872883617,2.11768937948521
29792,t2,D-Scour,3.28235751417576,0.862411089210234,338.293623389111,338.293473919012,1.99709237745932
29796,t6,Neomycin,3.19996146712961,0.884350822636816,290.629401111604,290.629784590283,2.03100511296723
29752,t1,D-Scour,3.54309406370916,1.01988081046586,304.385309416801,304.385539086309,2.364021786747
14159,t4,D-Scour,3.45712907300565,0.928894731495202,317.020401812905,317.02049020544,2.10733195341303
14260,t4,Neomycin+ColiGuard,3.55958103169156,0.957147169635011,335.531785742765,335.531667153648,2.13708159407281
14288,t4,ColiGuard,3.27718836480246,0.941129768601997,291.159294199135,291.159671752912,2.21334660637729
14306,t6,ColiGuard,3.5289152712443,0.908700548907298,361.818164042872,361.817751537426,2.04659610926728
29951,t2,Neomycin+D-Scour,3.69594765333891,1.00171838432923,322.409424200357,322.409452336524,2.2381706051128
29705,t9,Control,3.25966368765882,0.883294996984684,310.977489417989,310.977645378242,2.03093298013571
14187,t2,Control,3.4419707606783,0.905058759469245,322.882162457606,322.882185307937,2.0410934046908
14276,t1,D-Scour,3.59611421309726,1.00470281105283,296.846684175178,296.846998136445,2.29537194051372
29847,t1,Neomycin,3.42344716723925,0.908355686314025,342.871822167306,342.871621506915,2.07258453799744
14188,t2,ColiGuard,3.43313568548303,0.882675053378595,361.027683678292,361.027280011458,2.00224472256839
29931,t7,Neomycin+D-Scour,3.07241052424461,0.929675476134518,260.460369256058,260.461090064247,2.34765793868058
14297,t2,Neomycin+ColiGuard,3.30650607316175,0.842763023338949,333.509085986339,333.508990013669,1.92406303788333
29846,t4,D-Scour,3.47869790641321,0.944511646936029,328.931855934081,328.931811140872,2.13015684224622
29846,t1,D-Scour,3.56233532516627,0.984450982811506,314.616992763244,314.617108029057,2.22688696932393
14160,t4,Control,3.17951762683144,0.932091536941935,287.955717525524,287.956130899507,2.27714294351782
14160,t2,Control,3.49590254241366,0.925343961509919,322.973222695682,322.97324452784,2.08469254900376
29702,t9,Neomycin+ColiGuard,3.53828374834488,0.912302896582484,171.399581513341,171.401298138429,2.00732493484594
29847,t7,Neomycin,3.5075501003824,0.913482104159482,338.430213746226,338.430062748867,2.05985824557804
14317,t1,D-Scour,3.44475414880239,0.923030044755055,318.854200011619,318.854267899875,2.11660617460936
29951,t4,Neomycin+D-Scour,3.43271866217524,0.9030715014171,334.995111573675,334.994998985282,2.05485016613202
14188,t6,ColiGuard,3.18679128917662,0.947050078341059,266.149696683975,266.15035387799,2.24784670922764
29718,t2,Neomycin,3.49174200755222,0.911186391295172,344.039136921373,344.038923208866,2.04945050845771
14261,t2,Neomycin+ColiGuard,3.37029124282071,0.838251492463316,364.618750726698,364.618306907004,1.89743571835965
14320,t4,Neomycin+D-Scour,3.24519394870015,0.920342948243834,315.697122182983,315.697225371527,2.24006666811294
14305,t2,Neomycin,3.58518432314658,0.94848312905856,329.803709277369,329.80365473569,2.09852144327651
29705,t4,Control,3.40834704421067,0.951111568589107,331.876782782518,331.876705061148,2.1525798481609
29943,t2,Neomycin+ColiGuard,3.43330055516285,0.895828375631113,336.655507829668,336.655376675858,2.03364311366308
29652,t1,Neomycin+D-Scour,3.49960726110147,0.940800075917519,333.557522283188,333.557425768937,2.12647806783834
14322,t8,Control,3.28806006545438,0.857010601679213,325.825151854168,325.825141798002,1.93563520499831
14193,t2,Neomycin+D-Scour,3.41446661879707,0.916523165209253,345.423446285326,345.423217094417,2.07630453116619
14263,t6,Neomycin+ColiGuard,3.41997520574649,0.902262439614699,344.608747772321,344.608527690814,2.04471035095736
29643,t7,Neomycin+ColiGuard,3.02865217157604,0.909660298470395,285.355657110654,285.356099556737,2.32639936276055
14317,t4,D-Scour,3.51373756248403,0.955782889170714,337.583547277301,337.583405746788,2.14570661978539
14208,t7,Neomycin,3.43463890903436,0.90235345906747,326.588507892513,326.588489301021,2.05443797852329
29666,t6,Control,3.46310317434515,0.927509213158592,326.221360762395,326.221346276091,2.09439956718925
29846,t9,D-Scour,3.48632070455095,0.95357010514115,322.396830763176,322.396859040154,2.18550333340787
29646,t9,Neomycin+ColiGuard,3.48907499802566,0.932717548511542,340.99346257549,340.993282917633,2.10881582880444
29700,t9,ColiGuard,3.27833275434477,0.944688629205304,306.249138119561,306.24934694901,2.28869450125236
29753,t9,Neomycin,3.24951935324141,0.886494836413176,299.100909430544,299.101198186603,2.01914441452615
29666,t9,Control,3.36186349271676,0.961120674412048,284.477022685808,284.477474956181,2.21628344308946
14193,t4,Neomycin+D-Scour,3.50868479170825,0.95371169095657,325.265228262591,325.265224467107,2.14477919766576
29796,t9,Neomycin,3.32738633320063,0.963434591166912,297.647820525065,297.648125528572,2.22066293643217
29715,t8,Neomycin+ColiGuard,3.38145388996644,0.893000704631725,320.148417863432,320.148471280628,2.04466913219649
14209,t7,ColiGuard,3.39752383464105,0.943519534900836,284.680455132575,284.680905128305,2.15142572285646
29646,t7,Neomycin+ColiGuard,3.49467086892321,0.939271960438236,337.36849011929,337.368350993399,2.13252692099639
14276,t9,D-Scour,3.37399596150852,0.87367929746316,345.368228906918,345.368000333412,1.99171332916545
14186,t6,Neomycin+ColiGuard,3.1677730866981,0.856365374891799,290.2835659521,290.283953297672,1.99732938533434
29777,t2,Neomycin,3.42154631681305,0.943336484668043,290.230286025566,290.230673966878,2.10341617113013
14261,t7,Neomycin+ColiGuard,3.25086740532938,0.869477232726945,311.640097958887,311.640246510304,1.99052828979036
29865,t2,Neomycin+D-Scour,3.62421964439902,0.981752761700502,342.313836027602,342.313641606231,2.24264284066748
29864,t2,D-Scour,3.59031467965404,0.943981711455457,342.367115954136,342.366920937025,2.11183510303835
29951,t9,Neomycin+D-Scour,3.31588424847879,0.924094972352464,322.163367812362,322.163398699764,2.13883339140989
14307,t4,ColiGuard,3.41151836099316,0.984812026640827,295.752992592321,295.7533187825,2.25133999921159
29948,t6,Control,3.37498517958746,0.929277013196836,330.048796939426,330.048739657345,2.12091353512054
29846,t7,D-Scour,3.39451738753837,0.937240203986958,315.20307195512,315.203180667796,2.16758347711851
29667,t7,Neomycin+D-Scour,3.35447345177407,0.958391102156201,264.014624718859,264.01530578579,2.17927930051611
29931,t1,Neomycin+D-Scour,3.49353617759736,0.983874526277296,299.743174726765,299.743456301453,2.22049806138868
14190,t2,Neomycin,3.3551717233592,0.948529650112198,289.465961261284,289.466357748753,2.17401360381464
29753,t2,Neomycin,3.47920221366914,0.903847189420151,338.500930739626,338.500778951558,2.04254636601155
29644,t2,D-Scour,3.68937226257887,0.973053324670196,322.528577490606,322.528604294482,2.15276533258482
